Organization legal name,Group PAC ID, State,Measure Code,Measure Title,Measure Performance Rate,Denominator Count, Footnote
RAPID CITY MEDICAL CENTER LLP,5890691075,SD,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,88,,
RAPID CITY MEDICAL CENTER LLP,5890691075,SD,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,95,,
FLORIDA PHYSICIAN SPECIALISTS LLC,4486806213,FL,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",,,1
FLORIDA PHYSICIAN SPECIALISTS LLC,4486806213,FL,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,,,1
FLORIDA PHYSICIAN SPECIALISTS LLC,4486806213,FL,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,,,1
FLORIDA PHYSICIAN SPECIALISTS LLC,4486806213,FL,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,,,1
FLORIDA PHYSICIAN SPECIALISTS LLC,4486806213,FL,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,,,1
FLORIDA PHYSICIAN SPECIALISTS LLC,4486806213,FL,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,,,1
FLORIDA PHYSICIAN SPECIALISTS LLC,4486806213,FL,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,,,1
FLORIDA PHYSICIAN SPECIALISTS LLC,4486806213,FL,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,,,1
"HEALTH FIRST MEDICAL GROUP, LLC",7416100672,FL,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",,,1
"HEALTH FIRST MEDICAL GROUP, LLC",7416100672,FL,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,26,,
"HEALTH FIRST MEDICAL GROUP, LLC",7416100672,FL,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,55,,
"HEALTH FIRST MEDICAL GROUP, LLC",7416100672,FL,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,90,,
"HEALTH FIRST MEDICAL GROUP, LLC",7416100672,FL,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,90,,
"HEALTH FIRST MEDICAL GROUP, LLC",7416100672,FL,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,58,,
"HEALTH FIRST MEDICAL GROUP, LLC",7416100672,FL,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,86,,
"HEALTH FIRST MEDICAL GROUP, LLC",7416100672,FL,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,91,,
SMOKY MOUNTAIN URGENT CARE PC,8022242148,NC,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",,,1
SMOKY MOUNTAIN URGENT CARE PC,8022242148,NC,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,,,1
SMOKY MOUNTAIN URGENT CARE PC,8022242148,NC,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,,,1
SMOKY MOUNTAIN URGENT CARE PC,8022242148,NC,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,,,1
SMOKY MOUNTAIN URGENT CARE PC,8022242148,NC,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,,,1
SMOKY MOUNTAIN URGENT CARE PC,8022242148,NC,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,,,1
SMOKY MOUNTAIN URGENT CARE PC,8022242148,NC,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,,,1
SMOKY MOUNTAIN URGENT CARE PC,8022242148,NC,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,,,1
KINGS PHYSICIAN SERVICES PC,0547579427,NY,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",73,,
KINGS PHYSICIAN SERVICES PC,0547579427,NY,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,22,,
KINGS PHYSICIAN SERVICES PC,0547579427,NY,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,62,,
KINGS PHYSICIAN SERVICES PC,0547579427,NY,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,92,,
KINGS PHYSICIAN SERVICES PC,0547579427,NY,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,91,,
KINGS PHYSICIAN SERVICES PC,0547579427,NY,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,63,,
KINGS PHYSICIAN SERVICES PC,0547579427,NY,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,86,,
KINGS PHYSICIAN SERVICES PC,0547579427,NY,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,88,,
UW MEDICINE NORTHWEST PHYSICIANS,9436392966,WA,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",84,,
UW MEDICINE NORTHWEST PHYSICIANS,9436392966,WA,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,24,,
UW MEDICINE NORTHWEST PHYSICIANS,9436392966,WA,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,60,,
UW MEDICINE NORTHWEST PHYSICIANS,9436392966,WA,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,91,,
UW MEDICINE NORTHWEST PHYSICIANS,9436392966,WA,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,90,,
UW MEDICINE NORTHWEST PHYSICIANS,9436392966,WA,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,61,,
UW MEDICINE NORTHWEST PHYSICIANS,9436392966,WA,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,88,,
UW MEDICINE NORTHWEST PHYSICIANS,9436392966,WA,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,92,,
THE MARY LANNING MEMORIAL HOSPITAL ASSOCIATION,4587575550,NE,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",,,1
THE MARY LANNING MEMORIAL HOSPITAL ASSOCIATION,4587575550,NE,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,26,,
THE MARY LANNING MEMORIAL HOSPITAL ASSOCIATION,4587575550,NE,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,62,,
THE MARY LANNING MEMORIAL HOSPITAL ASSOCIATION,4587575550,NE,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,91,,
THE MARY LANNING MEMORIAL HOSPITAL ASSOCIATION,4587575550,NE,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,90,,
THE MARY LANNING MEMORIAL HOSPITAL ASSOCIATION,4587575550,NE,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,59,,
THE MARY LANNING MEMORIAL HOSPITAL ASSOCIATION,4587575550,NE,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,86,,
THE MARY LANNING MEMORIAL HOSPITAL ASSOCIATION,4587575550,NE,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,91,,
UNIVERSITY OF UTAH COMMUNITY PHYSICIANS GROUP,9739403569,UT,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",78,,
UNIVERSITY OF UTAH COMMUNITY PHYSICIANS GROUP,9739403569,UT,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,32,,
UNIVERSITY OF UTAH COMMUNITY PHYSICIANS GROUP,9739403569,UT,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,66,,
UNIVERSITY OF UTAH COMMUNITY PHYSICIANS GROUP,9739403569,UT,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,92,,
UNIVERSITY OF UTAH COMMUNITY PHYSICIANS GROUP,9739403569,UT,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,92,,
UNIVERSITY OF UTAH COMMUNITY PHYSICIANS GROUP,9739403569,UT,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,64,,
UNIVERSITY OF UTAH COMMUNITY PHYSICIANS GROUP,9739403569,UT,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,88,,
UNIVERSITY OF UTAH COMMUNITY PHYSICIANS GROUP,9739403569,UT,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,94,,
UNIVERSITY OF UTAH ADULT SERVICES,0941525273,UT,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",82,,
UNIVERSITY OF UTAH ADULT SERVICES,0941525273,UT,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,31,,
UNIVERSITY OF UTAH ADULT SERVICES,0941525273,UT,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,59,,
UNIVERSITY OF UTAH ADULT SERVICES,0941525273,UT,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,93,,
UNIVERSITY OF UTAH ADULT SERVICES,0941525273,UT,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,92,,
UNIVERSITY OF UTAH ADULT SERVICES,0941525273,UT,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,68,,
UNIVERSITY OF UTAH ADULT SERVICES,0941525273,UT,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,90,,
UNIVERSITY OF UTAH ADULT SERVICES,0941525273,UT,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,95,,
FRENCH CREEK INTERNAL MEDICINE,0244452258,PA,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",85,,
FRENCH CREEK INTERNAL MEDICINE,0244452258,PA,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,,,1
FRENCH CREEK INTERNAL MEDICINE,0244452258,PA,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,48,,
FRENCH CREEK INTERNAL MEDICINE,0244452258,PA,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,96,,
FRENCH CREEK INTERNAL MEDICINE,0244452258,PA,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,95,,
FRENCH CREEK INTERNAL MEDICINE,0244452258,PA,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,61,,
FRENCH CREEK INTERNAL MEDICINE,0244452258,PA,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,89,,
FRENCH CREEK INTERNAL MEDICINE,0244452258,PA,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,96,,
"DAVITA MEDICAL GROUP COLORADO SPRINGS, LLC",2769706431,CO,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",77,,
"DAVITA MEDICAL GROUP COLORADO SPRINGS, LLC",2769706431,CO,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,23,,
"DAVITA MEDICAL GROUP COLORADO SPRINGS, LLC",2769706431,CO,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,68,,
"DAVITA MEDICAL GROUP COLORADO SPRINGS, LLC",2769706431,CO,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,91,,
"DAVITA MEDICAL GROUP COLORADO SPRINGS, LLC",2769706431,CO,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,91,,
"DAVITA MEDICAL GROUP COLORADO SPRINGS, LLC",2769706431,CO,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,63,,
"DAVITA MEDICAL GROUP COLORADO SPRINGS, LLC",2769706431,CO,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,87,,
"DAVITA MEDICAL GROUP COLORADO SPRINGS, LLC",2769706431,CO,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,91,,
AURORA BAY AREA MEDICAL GROUP LLC,8527372960,WI,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",85,,
AURORA BAY AREA MEDICAL GROUP LLC,8527372960,WI,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,30,,
AURORA BAY AREA MEDICAL GROUP LLC,8527372960,WI,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,68,,
AURORA BAY AREA MEDICAL GROUP LLC,8527372960,WI,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,92,,
AURORA BAY AREA MEDICAL GROUP LLC,8527372960,WI,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,92,,
AURORA BAY AREA MEDICAL GROUP LLC,8527372960,WI,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,67,,
AURORA BAY AREA MEDICAL GROUP LLC,8527372960,WI,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,90,,
AURORA BAY AREA MEDICAL GROUP LLC,8527372960,WI,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,95,,
COLUMBUS REGIONAL HEALTH PHYSICIANS LLC,1052612314,IN,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",77,,
COLUMBUS REGIONAL HEALTH PHYSICIANS LLC,1052612314,IN,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,32,,
COLUMBUS REGIONAL HEALTH PHYSICIANS LLC,1052612314,IN,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,58,,
COLUMBUS REGIONAL HEALTH PHYSICIANS LLC,1052612314,IN,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,91,,
COLUMBUS REGIONAL HEALTH PHYSICIANS LLC,1052612314,IN,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,90,,
COLUMBUS REGIONAL HEALTH PHYSICIANS LLC,1052612314,IN,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,60,,
COLUMBUS REGIONAL HEALTH PHYSICIANS LLC,1052612314,IN,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,88,,
COLUMBUS REGIONAL HEALTH PHYSICIANS LLC,1052612314,IN,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,92,,
KANSAS UNIVERSITY PHYSICIANS INC,8921911587,KS,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",81,,
KANSAS UNIVERSITY PHYSICIANS INC,8921911587,KS,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,38,,
KANSAS UNIVERSITY PHYSICIANS INC,8921911587,KS,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,66,,
KANSAS UNIVERSITY PHYSICIANS INC,8921911587,KS,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,95,,
KANSAS UNIVERSITY PHYSICIANS INC,8921911587,KS,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,94,,
KANSAS UNIVERSITY PHYSICIANS INC,8921911587,KS,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,71,,
KANSAS UNIVERSITY PHYSICIANS INC,8921911587,KS,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,90,,
KANSAS UNIVERSITY PHYSICIANS INC,8921911587,KS,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,93,,
UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,9436054798,KS,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",88,,
UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,9436054798,KS,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,33,,
UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,9436054798,KS,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,55,,
UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,9436054798,KS,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,95,,
UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,9436054798,KS,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,95,,
UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,9436054798,KS,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,67,,
UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,9436054798,KS,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,89,,
UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,9436054798,KS,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,98,,
KANSAS CITY UROLOGY CARE PA,9032006853,MO,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",81,,
KANSAS CITY UROLOGY CARE PA,9032006853,MO,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,,,1
KANSAS CITY UROLOGY CARE PA,9032006853,MO,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,,,1
KANSAS CITY UROLOGY CARE PA,9032006853,MO,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,95,,
KANSAS CITY UROLOGY CARE PA,9032006853,MO,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,94,,
KANSAS CITY UROLOGY CARE PA,9032006853,MO,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,,,1
KANSAS CITY UROLOGY CARE PA,9032006853,MO,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,,,1
KANSAS CITY UROLOGY CARE PA,9032006853,MO,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,,,1
MOUNT NITTANY MEDICAL CENTER HEALTH SERVICES INC,8426136797,PA,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",86,,
MOUNT NITTANY MEDICAL CENTER HEALTH SERVICES INC,8426136797,PA,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,27,,
MOUNT NITTANY MEDICAL CENTER HEALTH SERVICES INC,8426136797,PA,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,49,,
MOUNT NITTANY MEDICAL CENTER HEALTH SERVICES INC,8426136797,PA,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,95,,
MOUNT NITTANY MEDICAL CENTER HEALTH SERVICES INC,8426136797,PA,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,94,,
MOUNT NITTANY MEDICAL CENTER HEALTH SERVICES INC,8426136797,PA,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,61,,
MOUNT NITTANY MEDICAL CENTER HEALTH SERVICES INC,8426136797,PA,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,88,,
MOUNT NITTANY MEDICAL CENTER HEALTH SERVICES INC,8426136797,PA,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,94,,
UNIVERSITY OF MARYLAND PHYSICIANS PA,2769394808,MD,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",81,,
UNIVERSITY OF MARYLAND PHYSICIANS PA,2769394808,MD,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,22,,
UNIVERSITY OF MARYLAND PHYSICIANS PA,2769394808,MD,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,56,,
UNIVERSITY OF MARYLAND PHYSICIANS PA,2769394808,MD,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,93,,
UNIVERSITY OF MARYLAND PHYSICIANS PA,2769394808,MD,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,93,,
UNIVERSITY OF MARYLAND PHYSICIANS PA,2769394808,MD,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,64,,
UNIVERSITY OF MARYLAND PHYSICIANS PA,2769394808,MD,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,87,,
UNIVERSITY OF MARYLAND PHYSICIANS PA,2769394808,MD,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,93,,
"UNIVERSITY OF MARYLAND FAMILY MEDICINE ASSOCIATES, P.A.",4183662851,MD,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",,,1
"UNIVERSITY OF MARYLAND FAMILY MEDICINE ASSOCIATES, P.A.",4183662851,MD,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,,,1
"UNIVERSITY OF MARYLAND FAMILY MEDICINE ASSOCIATES, P.A.",4183662851,MD,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,,,1
"UNIVERSITY OF MARYLAND FAMILY MEDICINE ASSOCIATES, P.A.",4183662851,MD,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,,,1
"UNIVERSITY OF MARYLAND FAMILY MEDICINE ASSOCIATES, P.A.",4183662851,MD,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,,,1
"UNIVERSITY OF MARYLAND FAMILY MEDICINE ASSOCIATES, P.A.",4183662851,MD,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,,,1
"UNIVERSITY OF MARYLAND FAMILY MEDICINE ASSOCIATES, P.A.",4183662851,MD,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,,,1
"UNIVERSITY OF MARYLAND FAMILY MEDICINE ASSOCIATES, P.A.",4183662851,MD,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,,,1
PROVIDENCE HEALTH SERVICES INC,4385541622,DC,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",77,,
PROVIDENCE HEALTH SERVICES INC,4385541622,DC,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,27,,
PROVIDENCE HEALTH SERVICES INC,4385541622,DC,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,55,,
PROVIDENCE HEALTH SERVICES INC,4385541622,DC,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,92,,
PROVIDENCE HEALTH SERVICES INC,4385541622,DC,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,91,,
PROVIDENCE HEALTH SERVICES INC,4385541622,DC,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,64,,
PROVIDENCE HEALTH SERVICES INC,4385541622,DC,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,84,,
PROVIDENCE HEALTH SERVICES INC,4385541622,DC,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,91,,
EVMS ACADEMIC PHYSICIANS AND SURGEONS HEALTH SERVICES FOUNDATION,5698675510,VA,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",80,,
EVMS ACADEMIC PHYSICIANS AND SURGEONS HEALTH SERVICES FOUNDATION,5698675510,VA,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,24,,
EVMS ACADEMIC PHYSICIANS AND SURGEONS HEALTH SERVICES FOUNDATION,5698675510,VA,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,62,,
EVMS ACADEMIC PHYSICIANS AND SURGEONS HEALTH SERVICES FOUNDATION,5698675510,VA,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,94,,
EVMS ACADEMIC PHYSICIANS AND SURGEONS HEALTH SERVICES FOUNDATION,5698675510,VA,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,93,,
EVMS ACADEMIC PHYSICIANS AND SURGEONS HEALTH SERVICES FOUNDATION,5698675510,VA,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,66,,
EVMS ACADEMIC PHYSICIANS AND SURGEONS HEALTH SERVICES FOUNDATION,5698675510,VA,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,87,,
EVMS ACADEMIC PHYSICIANS AND SURGEONS HEALTH SERVICES FOUNDATION,5698675510,VA,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,89,,
UNIVERSITY OF CONNECTICUT HEALTH CENTER,3678472016,CT,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",80,,
UNIVERSITY OF CONNECTICUT HEALTH CENTER,3678472016,CT,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,16,,
UNIVERSITY OF CONNECTICUT HEALTH CENTER,3678472016,CT,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,50,,
UNIVERSITY OF CONNECTICUT HEALTH CENTER,3678472016,CT,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,92,,
UNIVERSITY OF CONNECTICUT HEALTH CENTER,3678472016,CT,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,90,,
UNIVERSITY OF CONNECTICUT HEALTH CENTER,3678472016,CT,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,60,,
UNIVERSITY OF CONNECTICUT HEALTH CENTER,3678472016,CT,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,85,,
UNIVERSITY OF CONNECTICUT HEALTH CENTER,3678472016,CT,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,91,,
UNIVERSITY OF VIRGINIA PHYSICIANS GROUP,4880590728,VA,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",84,,
UNIVERSITY OF VIRGINIA PHYSICIANS GROUP,4880590728,VA,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,29,,
UNIVERSITY OF VIRGINIA PHYSICIANS GROUP,4880590728,VA,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,54,,
UNIVERSITY OF VIRGINIA PHYSICIANS GROUP,4880590728,VA,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,94,,
UNIVERSITY OF VIRGINIA PHYSICIANS GROUP,4880590728,VA,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,93,,
UNIVERSITY OF VIRGINIA PHYSICIANS GROUP,4880590728,VA,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,65,,
UNIVERSITY OF VIRGINIA PHYSICIANS GROUP,4880590728,VA,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,88,,
UNIVERSITY OF VIRGINIA PHYSICIANS GROUP,4880590728,VA,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,94,,
VIRGINIA UROLOGY CENTER,2365339264,VA,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",,,1
